filename,width,height,class,xmin,ymin,xmax,ymax
2020-06-24-15-59-02_1_4890008150502_07fbe267-538d-4df8-bbd6-190a97ac87a5.jpg,1280,720,Plastic_Bottle,0,312,726,543
2020-06-27-16-35-00_1_4891028165040_a3e399ae-d623-4a4b-9025-81b74f37242e.jpg,1280,720,Plastic_Bottle,87,367,920,514
2020-07-15-14-01-19_1_4895016010145_c57e476a-3c07-4396-9f55-9e9ddbd48047.jpg,1280,720,Plastic_Bottle,231,354,931,500
2020-06-25-02-08-06_1_4891133140895_52094fe1-872b-48ef-9385-f9f144d0aea1.jpg,1280,720,Plastic_Bottle,577,345,1280,551
2020-06-24-14-35-27_1_4891028170969_16d532d8-7d79-4a3c-9a3b-0e94a6fed22f.jpg,1280,720,Plastic_Bottle,302,332,1005,494
2020-06-27-07-38-40_1_4890008330249_9d9ccdab-c961-4666-b41c-506cb299d56c.jpg,1280,720,Plastic_Bottle,412,362,1099,524
2020-07-23-16-06-55_1_4890008572243_2634c800-b6b0-404d-8859-6154726ed5ae.jpg,1280,720,Plastic_Bottle,226,348,920,500
2020-06-27-18-52-35_1_6937761805169_52ec9666-7db0-460f-af4d-de23400566ba.jpg,1280,720,Plastic_Bottle,459,320,1148,511
2020-06-27-08-53-58_1_4891379161289_844c133c-9595-412e-94c8-282d23ddd3bf.jpg,1280,720,Plastic_Bottle,296,376,983,514
2020-07-17-15-24-38_9_4891028170150_b08659d8-f5f5-46c4-abd5-6eb684901e33.jpg,1280,720,Tetra_Pak,360,352,750,447
2020-06-27-08-59-23_1_6937761805077_c3b68d13-cf4e-4b05-92f4-10db763b1adc.jpg,1280,720,Plastic_Bottle,813,385,1274,541
2020-06-24-11-05-14_1_4890008100231_68f12a41-119c-4715-a352-318bf7ff8c1a.jpg,1280,720,Plastic_Bottle,388,323,1132,517
2020-07-23-16-39-57_8_4891034018200_ba85afdb-f213-4495-8ca5-d08fc7b21053.jpg,1280,720,Metal_Can,273,289,659,431
2020-06-27-11-39-44_1_4890008150519_c31f1165-d61e-4ea9-a4f3-5d6933898590.jpg,1280,720,Plastic_Bottle,730,367,1280,550
2020-06-27-06-42-01_1_4890008400232_769fe05f-eb7a-4976-8441-160fb33598e7.jpg,1280,720,Plastic_Bottle,520,376,1222,515
2020-06-27-15-33-45_1_8885012290012_21b9c627-dd0f-4a96-be56-7ca5930b1df8.jpg,1280,720,Plastic_Bottle,214,362,795,498
2020-06-24-18-39-55_1_4890008333240_a0846fdb-4ac3-4620-9563-ac7ac66bd6ca.jpg,1280,720,Plastic_Bottle,850,356,1280,545
2020-06-24-13-37-36_1_6937761805077_9e69d698-9adc-4997-a0d4-df32cd9e466f.jpg,1280,720,Plastic_Bottle,243,299,750,511
2020-07-17-15-12-12_8_4890008100309_2cc67600-5619-471a-a7d9-436909227a75.jpg,1280,720,Metal_Can,561,321,952,465
2020-07-17-17-25-36_9_4891028172345_8adc7ed1-7680-4262-82b1-91d583927b11.jpg,1280,720,Tetra_Pak,275,330,627,432
2020-06-24-14-04-42_1_4890008400232_85684575-e5c5-40c9-9d9f-1ffe1a5ed776.jpg,1280,720,Plastic_Bottle,550,324,1257,529
2020-06-27-15-50-14_1_4895016024647_5efb551c-972f-45d5-bf38-2314a3f86a99.jpg,1280,720,Plastic_Bottle,5,364,657,557
2020-07-17-17-12-48_1_4891028165040_14ad3a16-6232-4b44-bec6-00610f5b6e04.jpg,1280,720,Plastic_Bottle,365,351,1200,507
2020-06-25-07-39-23_1_4891118041902_b01af752-9de8-4c68-bf38-9b342b9f4b41.jpg,1280,720,Plastic_Bottle,426,347,966,489
2020-06-24-11-45-17_1_8885012290548_fc831d08-30c2-42ee-a367-8115490cd993.jpg,1280,720,Plastic_Bottle,278,342,965,495
2020-06-24-11-45-17_1_8885012290548_fc831d08-30c2-42ee-a367-8115490cd993.jpg,1280,720,Plastic_Bottle,0,370,187,518
2020-06-27-18-49-41_1_4909411080631_99494627-f981-4cbf-a06b-dbc22b603b6c.jpg,1280,720,Plastic_Bottle,41,366,679,523
2020-07-17-15-08-40_8_4890008100309_5ed21807-2149-42c4-8835-61c52ebbd7d6.jpg,1280,720,Metal_Can,471,323,899,460
2020-06-24-20-18-47_1_4890008150519_9ebd27b4-0aed-48fb-8ac8-49a04bae009c.jpg,1280,720,Plastic_Bottle,5,342,268,514
2020-06-24-20-18-47_1_4890008150519_9ebd27b4-0aed-48fb-8ac8-49a04bae009c.jpg,1280,720,Plastic_Bottle,254,334,941,498
2020-06-27-09-05-05_1_4890008572144_02f37d55-3552-40fb-8442-e02d1425b75b.jpg,1280,720,Plastic_Bottle,219,341,1112,500
2020-06-27-11-10-42_1_8859015700168_fb4b4ff1-b2af-4edf-b5f9-f01a33b92da8.jpg,1280,720,Plastic_Bottle,315,371,964,524
2020-07-15-11-37-21_8_4890008400300_0a6fe82a-8be9-4839-a4eb-c0f1c85f98c0.jpg,1280,720,Metal_Can,334,347,744,473
2020-06-27-15-49-55_1_074780355612_40ba8cc4-b688-41bd-9b00-63c1b1cdfe55.jpg,1280,720,Plastic_Bottle,0,310,816,562
2020-06-26-23-24-13_1_4892214250625_0a253101-0cbf-4c5a-b2ac-3e2caeb37b45.jpg,1280,720,Plastic_Bottle,402,375,1123,528
2020-06-24-20-41-28_1_4890008150502_9c125e6d-3183-4746-a9ee-bffdc18462e6.jpg,1280,720,Plastic_Bottle,281,338,1119,507
2020-06-27-18-14-31_1_4891028165040_d38e80df-ccd4-4f28-b952-3a734b394243.jpg,1280,720,Plastic_Bottle,46,362,929,527
2020-07-23-16-41-41_8_4890008100309_6730f50b-8c34-445b-bbe6-865428961d5d.jpg,1280,720,Metal_Can,370,291,801,440
2020-06-27-06-36-39_1_4895066800918_954f7a7f-bc64-4af7-990d-90a9038ded2f.jpg,1280,720,Plastic_Bottle,786,390,1280,555
2020-06-27-17-20-31_1_4890008150519_98f109c8-19a7-46da-aba3-7eaf38f00542.jpg,1280,720,Plastic_Bottle,446,347,1148,533
2020-07-17-16-47-29_1_4890008400287_e5bbd243-cf2f-41df-8692-a9424478383e.jpg,1280,720,Plastic_Bottle,482,303,1280,514
2020-06-27-06-54-13_1_4890008515240_e1110734-f9cd-4f8c-97a7-b90b7b5049c3.jpg,1280,720,Plastic_Bottle,0,421,175,548
2020-06-27-06-54-13_1_4890008515240_e1110734-f9cd-4f8c-97a7-b90b7b5049c3.jpg,1280,720,Plastic_Bottle,761,378,1280,544
2020-06-27-12-35-18_1_4892214250915_f0b006a7-924b-4cc1-9c7b-ad775f072aa9.jpg,1280,720,Plastic_Bottle,556,362,1154,519
2020-06-27-12-35-18_1_4892214250915_f0b006a7-924b-4cc1-9c7b-ad775f072aa9.jpg,1280,720,Plastic_Bottle,0,393,260,549
2020-06-24-18-54-22_1_4892214250625_3e661333-8493-4ac5-9e52-fdb8bb1f9a0c.jpg,1280,720,Plastic_Bottle,611,352,1280,548
2020-06-25-10-21-44_1_8885012291781_2b9c9825-dbf3-45ee-89ad-4dc2da19e728.jpg,1280,720,Plastic_Bottle,407,361,1116,513
2020-07-17-14-38-14_8_4890008504312_56cd5842-ba19-48e7-b405-378b0eae5a94.jpg,1280,720,Metal_Can,502,321,849,455
2020-07-15-11-18-38_8_4890008109302_ae8128b0-2beb-4600-8bc7-3389c923185d.jpg,1280,720,Metal_Can,468,321,892,468
2020-07-17-14-30-03_8_4890008500314_853651ad-b148-4ca3-9da5-ba31559f1e4d.jpg,1280,720,Metal_Can,539,322,880,461
2020-06-24-19-48-20_1_4895016022889_480b8b03-85d3-4176-b527-4f693980e73a.jpg,1280,720,Plastic_Bottle,0,365,140,531
2020-06-24-19-48-20_1_4895016022889_480b8b03-85d3-4176-b527-4f693980e73a.jpg,1280,720,Plastic_Bottle,298,341,973,509
2020-06-27-15-07-42_1_3057640100673_4ac69efa-70c6-47e3-8202-e54a9c2f422e.jpg,1280,720,Plastic_Bottle,226,382,906,498
2020-06-24-23-14-19_1_4891028710943_bcd61fb2-8e51-412c-a732-091584ac8a84.jpg,1280,720,Plastic_Bottle,540,342,1224,522
2020-06-27-03-40-36_1_4890008150502_c0bd3138-3f7a-48ac-8a69-9a0da64fa0d8.jpg,1280,720,Plastic_Bottle,32,355,895,519
2020-06-27-09-15-00_1_4892214257907_9df49218-bcc5-4776-ad20-2d0084a6f418.jpg,1280,720,Plastic_Bottle,1,402,140,549
2020-06-27-09-15-00_1_4892214257907_9df49218-bcc5-4776-ad20-2d0084a6f418.jpg,1280,720,Plastic_Bottle,697,364,1276,538
2020-07-17-15-44-59_9_4891028172345_92a76fde-6a92-4d7f-a22d-f897eb181197.jpg,1280,720,Tetra_Pak,458,316,858,456
2020-06-24-19-40-45_1_4890008330249_4133ef92-995c-43ae-8229-a68acc28c2bd.jpg,1280,720,Plastic_Bottle,0,344,438,537
2020-06-24-19-40-45_1_4890008330249_4133ef92-995c-43ae-8229-a68acc28c2bd.jpg,1280,720,Plastic_Bottle,541,321,1277,553
2020-06-24-12-30-41_1_4891028170969_b55e7367-4d22-4cb1-99c0-0a58feea95f6.jpg,1280,720,Plastic_Bottle,370,336,1089,511
2020-06-27-03-38-55_1_4891028165040_aeb737ac-4bff-4029-8143-275b1cb35faf.jpg,1280,720,Plastic_Bottle,388,358,1200,547
2020-06-27-11-05-04_1_4890008150502_96c98619-4f23-4c2b-b4f1-578f17a98c2b.jpg,1280,720,Plastic_Bottle,0,366,792,557
2020-06-24-10-39-50_1_4892214256115_e428f6de-d2fe-4e24-9f5c-3df84f5bac75.jpg,1280,720,Plastic_Bottle,500,344,1255,536
2020-06-27-03-28-57_1_4890008333240_3a0ad63a-ca27-4884-879a-df9cbde1a887.jpg,1280,720,Plastic_Bottle,219,331,1136,520
2020-06-24-19-56-43_1_6937761805022_75854073-0250-4c7d-bfd9-6ae2aa33a8db.jpg,1280,720,Plastic_Bottle,0,354,337,545
2020-06-24-19-56-43_1_6937761805022_75854073-0250-4c7d-bfd9-6ae2aa33a8db.jpg,1280,720,Plastic_Bottle,709,342,1280,562
2020-07-17-17-04-14_8_4890008500314_ba30d649-d1ec-4ff2-b3e5-207a138f6ba8.jpg,1280,720,Metal_Can,232,361,537,481
2020-06-24-11-19-25_1_6937761805022_ecc6cb64-61b1-4c0d-ad20-3a6b5bc7295a.jpg,1280,720,Plastic_Bottle,3,271,315,447
2020-06-24-11-19-25_1_6937761805022_ecc6cb64-61b1-4c0d-ad20-3a6b5bc7295a.jpg,1280,720,Plastic_Bottle,693,344,1279,532
2020-06-27-16-48-06_1_4909411083854_e3889020-5594-4856-91e0-f282b87138d1.jpg,1280,720,Plastic_Bottle,0,380,589,546
2020-06-24-09-57-35_1_4711161766037_737cd466-1b86-4bcd-995e-023c4631a0cb.jpg,1280,720,Plastic_Bottle,321,336,1023,492
2020-06-24-11-44-28_1_8885012290548_3e15b122-4aff-4246-a4f1-7d8b9a676c3b.jpg,1280,720,Plastic_Bottle,0,373,119,520
2020-06-24-11-44-28_1_8885012290548_3e15b122-4aff-4246-a4f1-7d8b9a676c3b.jpg,1280,720,Plastic_Bottle,266,338,941,504
2020-06-24-18-55-58_1_4891028166566_25e0a38f-d46f-4960-b672-e51534e104c3.jpg,1280,720,Plastic_Bottle,0,376,214,524
2020-06-24-18-55-58_1_4891028166566_25e0a38f-d46f-4960-b672-e51534e104c3.jpg,1280,720,Plastic_Bottle,263,346,980,490
2020-06-27-16-20-20_1_4890008264513_fb997f7b-11f5-4d44-a5e3-fac7c9828e54.jpg,1280,720,Plastic_Bottle,105,367,746,512
2020-06-24-18-37-46_1_4902074006819_a6a91cb3-094b-46f8-8810-21e254a6dba9.jpg,1280,720,Plastic_Bottle,373,347,1061,500
2020-06-24-11-12-47_1_4891028165040_88ad42d2-ef23-4bde-af43-98fe9bbdbd35.jpg,1280,720,Plastic_Bottle,392,312,1280,554
2020-06-27-14-10-19_1_4892214250021_59992dd0-d7ca-46ee-8198-484717fec356.jpg,1280,720,Plastic_Bottle,229,372,961,533
2020-06-27-12-00-23_1_4891028165040_8721f1ff-403d-40c9-ade9-e35cc4a5ef09.jpg,1280,720,Plastic_Bottle,360,358,1193,533
2020-07-17-15-06-04_9_4891028172246_756a2a43-ad55-4116-b35b-a7e66f1e4b09.jpg,1280,720,Tetra_Pak,607,315,971,466
2020-06-27-11-10-10_1_4890008109234_3d0e8cb9-f408-4754-9fe3-9998a1c1c825.jpg,1280,720,Plastic_Bottle,627,372,1280,541
2020-06-24-18-38-13_1_4891133131602_ca1c6d82-d2d4-45c5-8b4a-f85890072bd2.jpg,1280,720,Plastic_Bottle,731,324,1280,544
2020-06-27-15-02-46_1_6937761805022_c2f9fc07-c388-4fa6-bca8-07f9a605b986.jpg,1280,720,Plastic_Bottle,721,354,1280,547
2020-06-27-02-53-33_1_4891028165057_6804dfdf-4178-4538-9d30-348920bec91e.jpg,1280,720,Plastic_Bottle,0,353,238,544
2020-06-27-02-53-33_1_4891028165057_6804dfdf-4178-4538-9d30-348920bec91e.jpg,1280,720,Plastic_Bottle,718,405,1271,548
2020-06-24-16-07-52_1_4589850821479_c4530cf3-52f4-4c38-817f-707fb1c16c00.jpg,1280,720,Plastic_Bottle,367,338,1079,521
2020-06-24-18-38-08_1_4890008150519_64443848-9753-427a-bad4-b16541d9ead8.jpg,1280,720,Plastic_Bottle,276,337,974,481
2020-06-27-03-32-55_1_4891118040608_8a567302-ac3a-49d5-a5b0-a534d9823ab3.jpg,1280,720,Plastic_Bottle,341,382,774,518
2020-06-24-20-29-01_1_4890008150519_a232344d-32a8-4b30-814a-0ca50136e33e.jpg,1280,720,Plastic_Bottle,324,347,1017,510
2020-06-24-20-29-01_1_4890008150519_a232344d-32a8-4b30-814a-0ca50136e33e.jpg,1280,720,Plastic_Bottle,0,337,319,524
2020-06-27-06-42-38_1_4891118042909_9e7f1ea4-816f-4806-8354-30ec38e5a945.jpg,1280,720,Plastic_Bottle,319,364,1007,502
2020-06-27-12-26-29_1_4891379161265_6ac5e964-4995-4759-8139-7c21a6d7d414.jpg,1280,720,Plastic_Bottle,0,328,779,542
2020-06-24-11-52-47_1_6937761805022_b02b0b4f-3d67-47a9-be8e-4a80accd7724.jpg,1280,720,Plastic_Bottle,299,337,978,494
2020-06-27-12-02-53_1_4891028165040_08e19fd7-0252-4757-82b6-dd0fe1514560.jpg,1280,720,Plastic_Bottle,147,366,1013,512
2020-06-24-20-28-42_1_4890008150519_6bc67d84-91cb-42f4-b072-df7c7ddb539d.jpg,1280,720,Plastic_Bottle,252,346,1080,499
2020-06-24-20-28-42_1_4890008150519_6bc67d84-91cb-42f4-b072-df7c7ddb539d.jpg,1280,720,Plastic_Bottle,0,348,245,507
2020-07-23-13-17-00_8_4890008500314_dcf41c3d-568b-4452-aea6-89b09a5f0353.jpg,1280,720,Metal_Can,436,323,800,456
2020-06-27-18-48-15_1_4711476614344_4ed31666-1deb-46d7-9104-f45e7641f997.jpg,1280,720,Plastic_Bottle,311,368,922,512
2020-06-27-12-22-43_1_4895016010145_8582a539-f251-4e31-b586-5209087b10b5.jpg,1280,720,Plastic_Bottle,136,380,809,510
2020-06-24-09-57-44_1_4892214257525_ef78a5ed-cef1-4570-ba93-1c0e055049ff.jpg,1280,720,Plastic_Bottle,542,343,1252,527
2020-06-27-08-59-02_1_6937761805077_648093fc-70ce-4d03-846d-e47e5a29aa53.jpg,1280,720,Plastic_Bottle,805,371,1273,527
2020-06-24-14-48-46_1_4890008150502_897093a3-a939-45a6-9292-795815de8c25.jpg,1280,720,Plastic_Bottle,142,331,992,512
2020-07-17-17-13-01_1_4891028165040_eb2da0d7-0b15-4809-8bdf-c759cfb138f8.jpg,1280,720,Plastic_Bottle,248,347,1086,496
2020-06-25-01-22-06_1_4891379161289_9a56f416-10aa-4e3d-9cff-e3137f113704.jpg,1280,720,Plastic_Bottle,355,341,1071,514
2020-06-24-17-30-53_1_4891028165040_c1aa2fc7-1bb1-414b-a0f8-f810b7c63510.jpg,1280,720,Plastic_Bottle,525,336,1280,529
2020-06-24-20-00-32_1_4891133140666_f3ae71ab-53a2-4bf4-8620-a7059eb10bb3.jpg,1280,720,Plastic_Bottle,0,251,645,505
2020-06-24-20-00-32_1_4891133140666_f3ae71ab-53a2-4bf4-8620-a7059eb10bb3.jpg,1280,720,Plastic_Bottle,656,336,1275,551
2020-06-24-20-11-38_1_8885012290036_824373ff-0466-4079-b882-f789656ed2da.jpg,1280,720,Plastic_Bottle,0,403,187,538
2020-06-24-20-11-38_1_8885012290036_824373ff-0466-4079-b882-f789656ed2da.jpg,1280,720,Plastic_Bottle,584,366,1185,524
2020-06-24-12-29-43_1_051000008039_1b09d384-34bb-4046-94b6-d5eadd3f0083.jpg,1280,720,Plastic_Bottle,366,256,1176,513
2020-06-27-03-16-29_1_4890008150502_807e1441-6db4-4dcd-b091-20f4b413bf59.jpg,1280,720,Plastic_Bottle,348,366,1018,562
2020-06-27-03-16-29_1_4890008150502_807e1441-6db4-4dcd-b091-20f4b413bf59.jpg,1280,720,Plastic_Bottle,0,352,346,537
2020-07-23-16-54-00_9_4892214250465_e4ff305b-8fb7-4c95-920e-baf2299d946a.jpg,1280,720,Tetra_Pak,0,343,295,477
2020-06-27-12-15-19_1_4895016028287_461aa7a6-f984-4a30-91a5-f5a09bde7b3b.jpg,1280,720,Plastic_Bottle,190,366,877,519
2020-07-23-13-26-16_8_4890008100309_6ced9d04-b987-479a-8d58-ede20e52ff12.jpg,1280,720,Metal_Can,475,312,912,468
2020-06-24-20-10-13_1_4901201137945_e109eefa-e332-4d5e-9ec2-f39d735089e9.jpg,1280,720,Plastic_Bottle,233,334,848,514
2020-06-27-03-10-53_1_4891028165057_f3631470-2633-4298-92d6-0eac1b127636.jpg,1280,720,Plastic_Bottle,61,340,891,530
2020-06-27-03-10-53_1_4891028165057_f3631470-2633-4298-92d6-0eac1b127636.jpg,1280,720,Plastic_Bottle,0,386,85,532
2020-06-27-10-50-06_1_4892214257488_ade87ced-4028-4f80-8f1f-8a3ba9e8e455.jpg,1280,720,Plastic_Bottle,162,378,850,500
2020-06-24-18-38-45_1_4890008333240_c676eb84-3aa9-4f80-9d03-1d2b98025fbe.jpg,1280,720,Plastic_Bottle,358,379,1114,507
2020-06-24-18-38-45_1_4890008333240_c676eb84-3aa9-4f80-9d03-1d2b98025fbe.jpg,1280,720,Plastic_Bottle,0,343,369,529
2020-06-24-18-32-23_1_4891133241202_3229c257-baee-4781-9d96-f7ab9cd386b3.jpg,1280,720,Plastic_Bottle,419,346,1269,530
2020-06-24-23-24-41_1_4891118042909_047f3a47-eca9-48dc-971a-cd0987a48de6.jpg,1280,720,Plastic_Bottle,465,339,1008,491
2020-06-27-07-28-53_1_4890008150502_fca2719e-7a7b-47a3-adfb-5a23e32ac164.jpg,1280,720,Plastic_Bottle,573,347,1276,529
2020-07-23-16-17-13_1_4891028165040_e7694ea2-9c21-4baa-aeae-55cbb577a683.jpg,1280,720,Plastic_Bottle,262,350,1100,496
2020-06-27-16-07-58_1_4890008200146_878c68a0-4116-4e75-ad08-938938934351.jpg,1280,720,Plastic_Bottle,223,328,1147,541
2020-06-24-16-39-01_1_4890008150502_b4ddd70a-6b69-49a1-badb-0b222d1f7673.jpg,1280,720,Plastic_Bottle,0,303,247,499
2020-06-24-16-39-01_1_4890008150502_b4ddd70a-6b69-49a1-badb-0b222d1f7673.jpg,1280,720,Plastic_Bottle,214,261,1280,551
2020-06-25-07-37-49_1_4891118023304_23d9fcb5-307d-4517-a8b3-1b59032e695d.jpg,1280,720,Plastic_Bottle,93,337,760,496
2020-06-24-19-47-27_1_4891133365076_1d48ca32-8b0c-4692-8ea7-a5a484176496.jpg,1280,720,Plastic_Bottle,269,319,958,496
2020-06-27-03-26-33_1_4895016024647_776bf80c-6177-488f-ae9f-d8ada4e931e5.jpg,1280,720,Plastic_Bottle,324,361,1011,514
2020-06-27-06-40-28_1_4891028165040_8ffde5e3-dd8f-487e-b1da-3a671367fbdc.jpg,1280,720,Plastic_Bottle,0,194,392,399
2020-06-27-06-40-28_1_4891028165040_8ffde5e3-dd8f-487e-b1da-3a671367fbdc.jpg,1280,720,Plastic_Bottle,458,372,1160,505
2020-06-24-14-35-59_1_4891028170969_a728bb31-f194-4a65-a6e7-d85338aeb331.jpg,1280,720,Plastic_Bottle,492,337,1141,536
2020-06-24-20-26-19_1_4895016010145_74f1895d-d361-4169-b0d0-244d63e41f3d.jpg,1280,720,Plastic_Bottle,70,330,743,504
2020-06-27-09-29-16_1_4890008150519_c1e11623-5b52-483c-8783-9b3bd941f1f1.jpg,1280,720,Plastic_Bottle,699,370,1280,535
2020-06-27-06-50-44_1_4891028165057_fab3930f-8a04-4452-bf24-891f25efd4ad.jpg,1280,720,Plastic_Bottle,11,323,996,531
2020-07-17-17-14-03_1_4890008572243_52fa8d40-9a7a-44aa-891c-5c8082b41f38.jpg,1280,720,Plastic_Bottle,0,370,370,541
2020-06-27-17-18-55_1_6937761805022_d8e52b0e-b86b-43e9-94fc-0df681a17a6f.jpg,1280,720,Plastic_Bottle,294,371,986,512
2020-07-23-13-32-13-078_1.jpg,1280,720,Metal_Can,599,322,988,470
2020-06-24-18-40-30_1_4890008333240_d35d9056-6cab-432a-aa61-fe667094c909.jpg,1280,720,Plastic_Bottle,0,349,392,515
2020-06-24-18-40-30_1_4890008333240_d35d9056-6cab-432a-aa61-fe667094c909.jpg,1280,720,Plastic_Bottle,535,319,1250,527
2020-07-17-14-23-17_8_4891513202014_fe763b22-b0bd-48f8-9cca-7f9c505a3799.jpg,1280,720,Metal_Can,502,316,916,460
2020-06-25-01-22-01_1_4890008101238_3878508d-31c3-4d04-b217-e0018aedfb10.jpg,1280,720,Plastic_Bottle,284,343,992,497
2020-06-24-11-15-04_1_4891028165040_d85b3052-5f33-4386-b8a0-1660e3251f6b.jpg,1280,720,Plastic_Bottle,0,334,132,476
2020-06-24-11-15-04_1_4891028165040_d85b3052-5f33-4386-b8a0-1660e3251f6b.jpg,1280,720,Plastic_Bottle,565,348,1261,526
2020-06-25-02-05-54_1_4892214256900_9b686638-85be-412b-b023-8dd0c76295b1.jpg,1280,720,Plastic_Bottle,370,353,1089,504
2020-06-27-15-50-05_1_074780355612_b926bca9-42b7-4da9-aef0-16178ea99e97.jpg,1280,720,Plastic_Bottle,0,295,763,553
2020-06-24-18-55-23_1_4891133241202_993b5412-80cd-4062-b94d-9def57472927.jpg,1280,720,Plastic_Bottle,292,334,1148,529
2020-06-24-11-27-39_1_4891379161265_edd7feec-c0bd-42c6-bd70-bf10c6658b23.jpg,1280,720,Plastic_Bottle,365,322,1184,511
2020-06-24-20-26-08_1_4891028165040_f6c40bf4-128d-4d15-8164-f4e7ac5515ba.jpg,1280,720,Plastic_Bottle,233,337,1128,533
2020-06-27-02-55-05_1_4891028165040_f0f6a861-8557-4832-957e-3f2816d00aab.jpg,1280,720,Plastic_Bottle,506,368,1279,548
2020-07-23-16-55-07_9_4891028170150_8c17547c-9892-4aa6-88d3-6cd8e62f5f73.jpg,1280,720,Tetra_Pak,366,325,751,434
2020-06-25-07-17-46_1_4891028166566_d5fd47a8-ca03-4f0f-a40e-bb4a107396f4.jpg,1280,720,Plastic_Bottle,277,367,933,489
2020-06-25-07-17-46_1_4891028166566_d5fd47a8-ca03-4f0f-a40e-bb4a107396f4.jpg,1280,720,Plastic_Bottle,0,396,127,520
2020-06-27-03-11-07_1_4891028165057_da436a6b-ce93-4432-85cd-fedf9a3753b6.jpg,1280,720,Plastic_Bottle,0,408,116,545
2020-06-27-03-11-07_1_4891028165057_da436a6b-ce93-4432-85cd-fedf9a3753b6.jpg,1280,720,Plastic_Bottle,358,350,992,498
2020-06-27-16-12-59_1_8808244512301_fd28e243-71b5-43cb-9470-f188ce2925bd.jpg,1280,720,Plastic_Bottle,305,299,1280,543
2020-06-24-18-42-00_1_4890008333240_825abce4-cff7-4c62-848d-44a03e105bbd.jpg,1280,720,Plastic_Bottle,252,356,882,499
2020-06-24-18-42-00_1_4890008333240_825abce4-cff7-4c62-848d-44a03e105bbd.jpg,1280,720,Plastic_Bottle,0,364,154,531
2020-06-24-13-37-45_1_8885012290036_29e10aeb-afe3-4675-b9e4-d8550b0cdd4d.jpg,1280,720,Plastic_Bottle,434,344,1173,520
2020-06-24-13-37-45_1_8885012290036_29e10aeb-afe3-4675-b9e4-d8550b0cdd4d.jpg,1280,720,Plastic_Bottle,0,342,352,513
2020-07-23-16-55-02_9_4891028172246_4be814e9-f966-4c26-983d-0dd25d73bee7.jpg,1280,720,Tetra_Pak,331,319,682,429
2020-06-27-16-20-07_1_4890008732241_3b5083c1-ef6a-464c-bb86-575abbfa4c11.jpg,1280,720,Plastic_Bottle,202,355,900,532
2020-06-24-16-07-58_1_4589850821479_ac41b5e8-b114-4881-b968-81aa309d8337.jpg,1280,720,Plastic_Bottle,327,347,1028,482
2020-06-24-19-12-57_1_4891028165057_6515d5a7-ae58-4af9-a222-78aafbf3c2a9.jpg,1280,720,Plastic_Bottle,793,366,1280,533
2020-06-24-19-12-57_1_4891028165057_6515d5a7-ae58-4af9-a222-78aafbf3c2a9.jpg,1280,720,Plastic_Bottle,0,296,641,543
2020-06-24-20-41-11_1_4891133133392_6e8c06eb-d6ce-47f4-b111-fe91095d1d06.jpg,1280,720,Plastic_Bottle,0,294,618,531
2020-07-23-16-10-58_1_4895016008142_7698c479-032b-4ee0-be7a-d05242cf7aa2.jpg,1280,720,Plastic_Bottle,271,350,957,490
2020-06-24-18-50-29_1_4891133140673_3896c7d3-2b3d-43c4-b2cc-69a8d18834aa.jpg,1280,720,Plastic_Bottle,190,270,1201,515
2020-06-24-18-56-10_1_4892214250021_a5c70706-58ca-4195-b691-e2fdeafdce45.jpg,1280,720,Plastic_Bottle,0,367,158,536
2020-06-24-18-56-10_1_4892214250021_a5c70706-58ca-4195-b691-e2fdeafdce45.jpg,1280,720,Plastic_Bottle,306,351,1000,514
2020-07-17-14-32-18_9_4891028708193_463694f2-c9c1-4025-9cb5-c14a0910dd38.jpg,1280,720,Tetra_Pak,612,298,993,471
2020-07-17-15-12-53_8_4890008100309_f15a7097-2b42-41b4-8f60-70d3d5feb444.jpg,1280,720,Metal_Can,573,318,976,467
2020-06-24-18-49-30_1_4891133140673_f821921b-608f-414b-9c5c-213503897a50.jpg,1280,720,Plastic_Bottle,409,269,1280,548
2020-07-23-13-30-08_8_4890008500314_14529ae1-a405-4a03-8e50-cf42b3af9fb0.jpg,1280,720,Metal_Can,604,323,931,463
2020-06-24-20-30-03_1_4890008109234_4b9dba6a-0b83-4efe-adcb-e937680c85c6.jpg,1280,720,Plastic_Bottle,68,337,770,497
2020-06-27-09-29-41_1_4890008150519_20af57dc-698c-470b-b984-02dfbc06b5e4.jpg,1280,720,Plastic_Bottle,410,376,1103,523
2020-06-24-18-39-41_1_4890008333240_3b243a34-396f-4673-9e93-60cb64e4dd8a.jpg,1280,720,Plastic_Bottle,6,323,353,505
2020-06-24-18-39-41_1_4890008333240_3b243a34-396f-4673-9e93-60cb64e4dd8a.jpg,1280,720,Plastic_Bottle,592,347,1280,544
2020-06-27-06-39-29_1_4891028165040_33e2932d-5d9d-4c0d-9c9a-0c8d9b8c6b0b.jpg,1280,720,Plastic_Bottle,0,365,153,517
2020-06-27-06-39-29_1_4891028165040_33e2932d-5d9d-4c0d-9c9a-0c8d9b8c6b0b.jpg,1280,720,Plastic_Bottle,723,380,1279,535
2020-06-24-17-18-42_1_4891028710943_e94f9e8a-cd2d-4eea-8d9f-7fdfcdacc88c.jpg,1280,720,Plastic_Bottle,335,347,1085,510
2020-06-24-14-49-13_1_4890008150502_4da95b5e-3d02-4c08-a5d2-dcea114c0015.jpg,1280,720,Plastic_Bottle,321,325,1206,524
